plant_id,Row,Range,Row_Range,id,area
20RITI20408,5,8,5_8,131,2.315935809
20RITI20409,5,9,5_9,149,2.231719659
20RITI20410,5,10,5_10,167,2.134012103
20RITI20411,5,11,5_11,185,2.248160705
20RITI20412,5,12,5_12,203,1.927542266
20RITI20413,5,13,5_13,221,1.549512434
20RITI20414,5,14,5_14,239,1.906370846
20RITI20415,5,15,5_15,257,1.841760527
20RITI20416,5,16,5_16,275,1.669953121
20RITI20417,5,17,5_17,293,1.697891505
20RITI20418,5,18,5_18,311,1.828258981
20RITI20419,5,19,5_19,329,2.235779305
20RITI20420,5,20,5_20,347,1.954552841
20RITI20421,5,21,5_21,365,2.136713793
20RITI20422,5,22,5_22,383,2.034489135
20RITI20423,5,23,5_23,401,2.023674039
20RITI20424,5,24,5_24,419,1.938782439
20RITI20425,5,25,5_25,437,2.002950696
20RITI20426,5,26,5_26,455,1.843564622
20RITI20427,5,27,5_27,473,2.100012268
20RITI20428,5,28,5_28,491,2.206284304
20RITI20429,5,29,5_29,509,1.645435139
20RITI20430,5,30,5_30,527,1.757550569
20RITI20431,5,31,5_31,545,2.11418999
20RITI20432,5,32,5_32,563,2.052478324
20RITI20433,5,33,5_33,581,2.209897551
20RITI20434,5,34,5_34,599,2.14975853
20RITI20435,5,35,5_35,617,2.090554394
20RITI20436,5,36,5_36,635,2.149317979
20RITI20437,5,37,5_37,653,2.044624426
20RITI20438,5,38,5_38,671,2.126797825
20RITI20439,5,39,5_39,689,1.813387349
20RITI20440,5,40,5_40,707,1.792916918
20RITI20441,5,41,5_41,725,1.788866901
20RITI20442,5,42,5_42,743,1.976154889
20RITI20443,5,43,5_43,761,1.840165066
20RITI20444,5,44,5_44,779,2.00523634
20RITI20445,5,45,5_45,797,2.088084733
20RITI20446,5,46,5_46,815,1.919423916
20RITI20447,5,47,5_47,833,1.981800744
20RITI20448,5,48,5_48,851,2.060833372
20RITI20449,5,49,5_49,869,1.979098651
20RITI20450,5,50,5_50,887,2.21687066
20RITI20451,5,51,5_51,905,2.285544087
20RITI20452,5,52,5_52,923,2.580260855
20RITI20453,5,53,5_53,941,2.408913191
20RITI20454,5,54,5_54,959,2.385963621
20RITI20455,5,55,5_55,977,2.268420987
20RITI20456,5,56,5_56,995,2.360058771
20RITI20457,5,57,5_57,1013,2.369511776
20RITI20458,5,58,5_58,1031,2.464080837
20RITI20459,5,59,5_59,1049,2.326965576
20RITI20460,5,60,5_60,1067,2.37987791
20RITI20461,5,61,5_61,1085,2.529378343
20RITI20462,5,62,5_62,1103,2.408909075
20RITI20463,5,63,5_63,1121,2.279013178
20RITI20464,5,64,5_64,1139,2.342049444
20RITI20465,5,65,5_65,1157,2.183990167
20RITI20466,5,66,5_66,1175,2.193672622
20RITI20467,5,67,5_67,1193,2.216861688
20RITI20468,5,68,5_68,1211,1.767453469
20RITI20469,5,69,5_69,1229,2.068719388
20RITI20470,5,70,5_70,1247,2.494034792
20RITI20471,5,71,5_71,1265,2.15314449
20RITI20472,5,72,5_72,1283,2.266627682
20RITI20473,5,73,5_73,1301,2.432329989
20RITI20474,5,74,5_74,1319,2.225872936
20RITI20475,5,75,5_75,1337,2.409599761
20RITI20476,5,76,5_76,1355,2.51586243
20RITI20477,5,77,5_77,1373,2.523302003
20RITI20478,5,78,5_78,1391,2.442929066
20RITI20479,5,79,5_79,1409,2.337988881
20RITI20480,5,80,5_80,1427,2.458669797
20RITI20481,5,81,5_81,1445,2.425130681
20RITI20482,5,82,5_82,1463,2.316824034
20RITI20483,5,83,5_83,1481,2.103149233
20RITI20484,5,84,5_84,1499,2.438421488
20RITI20485,5,85,5_85,1517,2.46207426
20RITI20486,5,86,5_86,1535,2.561128876
20RITI20487,5,87,5_87,1553,2.485242855
20RITI20488,5,88,5_88,1571,2.470389413
20RITI20489,5,89,5_89,1589,2.527358195
20RITI20490,5,90,5_90,1607,2.39991677
20RITI20491,5,91,5_91,1625,2.329669368
20RITI20492,5,92,5_92,1643,2.440654088
20RITI20493,5,93,5_93,1661,2.551890545
20RITI20494,5,94,5_94,1679,2.693287092
20RITI20495,5,95,5_95,1697,2.587237586
20RITI20496,5,96,5_96,1715,2.536132188
20RITI20497,5,97,5_97,1733,2.411170412
20RITI20498,5,98,5_98,1751,2.383718083
20RITI20499,5,99,5_99,1769,2.331694557
20RITI20500,5,100,5_100,1787,2.236911295
20RITI20501,6,1,6_1,6,2.031339085
20RITI20502,6,2,6_2,24,1.894222741
20RITI20503,6,3,6_3,42,2.075238086
20RITI20504,6,4,6_4,60,2.08402275
20RITI20505,6,5,6_5,78,2.328323977
20RITI20506,6,6,6_6,96,1.898272453
20RITI20507,6,7,6_7,114,2.039669997
20RITI20508,6,8,6_8,132,2.214384359
20RITI20509,6,9,6_9,150,2.13737681
20RITI20510,6,10,6_10,168,2.245689324
20RITI20511,6,11,6_11,186,2.322015797
20RITI20512,6,12,6_12,204,1.836577181
20RITI20513,6,13,6_13,222,1.814306079
20RITI20514,6,14,6_14,240,2.169133308
20RITI20515,6,15,6_15,258,2.008153289
20RITI20516,6,16,6_16,276,1.890159334
20RITI20517,6,17,6_17,294,1.818127435
20RITI20518,6,18,6_18,312,2.075010627
20RITI20519,6,19,6_19,330,1.880947129
20RITI20520,6,20,6_20,348,2.00544285
20RITI20521,6,21,6_21,366,2.032019843
20RITI20522,6,22,6_22,384,1.789294376
20RITI20523,6,23,6_23,402,1.951866857
20RITI20524,6,24,6_24,420,1.911563726
20RITI20525,6,25,6_25,438,1.85571012
20RITI20526,6,26,6_26,456,1.915827102
20RITI20527,6,27,6_27,474,1.8651585
20RITI20528,6,28,6_28,492,1.743591338
20RITI20529,6,29,6_29,510,1.553123058
20RITI20530,6,30,6_30,528,1.471378677
20RITI20531,6,31,6_31,546,1.866331734
20RITI20532,6,32,6_32,564,1.941953151
20RITI20533,6,33,6_33,582,2.151800164
20RITI20534,6,34,6_34,600,2.252886926
20RITI20535,6,35,6_35,618,1.794918778
20RITI20536,6,36,6_36,636,2.227224371
20RITI20537,6,37,6_37,654,2.101825418
20RITI20538,6,38,6_38,672,2.111510276
20RITI20539,6,39,6_39,690,1.728742109
20RITI20540,6,40,6_40,708,1.754628323
20RITI20541,6,41,6_41,726,1.845360553
20RITI20542,6,42,6_42,744,2.114635829
